#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_001516785.1	PRJNA224116	SAMN04386398	LQRB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUT		latest	Scaffold	Major	Full	2016/01/15	ASM151678v1	Seoul National University of Science and Technology	GCA_001516785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/516/785/GCF_001516785.1_ASM151678v1		
GCF_001622445.1	PRJNA224116	SAMN04606870	LWBW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS062		latest	Contig	Major	Full	2016/04/15	ASM162244v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/445/GCF_001622445.1_ASM162244v1		
GCF_001622455.1	PRJNA224116	SAMN04606871	LWBX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS064		latest	Contig	Major	Full	2016/04/15	ASM162245v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/455/GCF_001622455.1_ASM162245v1		
GCF_001622485.1	PRJNA224116	SAMN04622367	LWCV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS075		latest	Contig	Major	Full	2016/04/18	ASM162248v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/485/GCF_001622485.1_ASM162248v1		
GCF_001622495.1	PRJNA224116	SAMN04622480	LWCW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS076		latest	Contig	Major	Full	2016/04/18	ASM162249v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/495/GCF_001622495.1_ASM162249v1		
GCF_001622525.1	PRJNA224116	SAMN04622481	LWCX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS077		latest	Contig	Major	Full	2016/04/18	ASM162252v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/525/GCF_001622525.1_ASM162252v1		
GCF_001622545.1	PRJNA224116	SAMN04622482	LWCY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS084		latest	Contig	Major	Full	2016/04/18	ASM162254v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622545.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/545/GCF_001622545.1_ASM162254v1		
GCF_001622555.1	PRJNA224116	SAMN04542846	LWAS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS009		latest	Contig	Major	Full	2016/04/15	ASM162255v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/555/GCF_001622555.1_ASM162255v1		
GCF_001622575.1	PRJNA224116	SAMN04542849	LWAT00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS014		latest	Contig	Major	Full	2016/04/15	ASM162257v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/575/GCF_001622575.1_ASM162257v1		
GCF_001622605.1	PRJNA224116	SAMN04605207	LWAU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS017		latest	Contig	Major	Full	2016/04/15	ASM162260v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/605/GCF_001622605.1_ASM162260v1		
GCF_001622625.1	PRJNA224116	SAMN04605224	LWAV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS020		latest	Contig	Major	Full	2016/04/15	ASM162262v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/625/GCF_001622625.1_ASM162262v1		
GCF_001622635.1	PRJNA224116	SAMN04605225	LWAW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS026		latest	Contig	Major	Full	2016/04/15	ASM162263v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/635/GCF_001622635.1_ASM162263v1		
GCF_001622665.1	PRJNA224116	SAMN04605226	LWAX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS029		latest	Contig	Major	Full	2016/04/15	ASM162266v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/665/GCF_001622665.1_ASM162266v1		
GCF_001622685.1	PRJNA224116	SAMN04605648	LWAY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS037		latest	Contig	Major	Full	2016/04/15	ASM162268v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/685/GCF_001622685.1_ASM162268v1		
GCF_001622695.1	PRJNA224116	SAMN04605651	LWAZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS039		latest	Contig	Major	Full	2016/04/15	ASM162269v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/695/GCF_001622695.1_ASM162269v1		
GCF_001622705.1	PRJNA224116	SAMN04605653	LWBA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS042		latest	Contig	Major	Full	2016/04/15	ASM162270v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/705/GCF_001622705.1_ASM162270v1		
GCF_001622715.1	PRJNA224116	SAMN04605708	LWBB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS046		latest	Contig	Major	Full	2016/04/15	ASM162271v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/715/GCF_001622715.1_ASM162271v1		
GCF_001622755.1	PRJNA224116	SAMN04605711	LWBD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS050		latest	Contig	Major	Full	2016/04/15	ASM162275v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/755/GCF_001622755.1_ASM162275v1		
GCF_001622785.1	PRJNA224116	SAMN04605709	LWBC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS048		latest	Contig	Major	Full	2016/04/15	ASM162278v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/785/GCF_001622785.1_ASM162278v1		
GCF_001622805.1	PRJNA224116	SAMN04605739	LWBE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS054		latest	Contig	Major	Full	2016/04/15	ASM162280v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/805/GCF_001622805.1_ASM162280v1		
GCF_001622825.1	PRJNA224116	SAMN04605740	LWBF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS056		latest	Contig	Major	Full	2016/04/15	ASM162282v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/825/GCF_001622825.1_ASM162282v1		
GCF_001622835.1	PRJNA224116	SAMN04605741	LWBG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS057		latest	Contig	Major	Full	2016/04/15	ASM162283v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/835/GCF_001622835.1_ASM162283v1		
GCF_001622865.1	PRJNA224116	SAMN04605742	LWBH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS059		latest	Contig	Major	Full	2016/04/15	ASM162286v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/865/GCF_001622865.1_ASM162286v1		
GCF_001622875.1	PRJNA224116	SAMN04606872	LWBI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS068		latest	Contig	Major	Full	2016/04/15	ASM162287v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/875/GCF_001622875.1_ASM162287v1		
GCF_001622905.1	PRJNA224116	SAMN04606875	LWBJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS072		latest	Contig	Major	Full	2016/04/15	ASM162290v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001622905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/905/GCF_001622905.1_ASM162290v1		
GCF_001651265.1	PRJNA224116	SAMN04479462	LSKW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=MF1789		latest	Contig	Major	Full	2016/05/25	ASM165126v1	Nofima	GCA_001651265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/651/265/GCF_001651265.1_ASM165126v1		
GCF_001658445.1	PRJNA224116	SAMN05150050	LYPZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=AOKB02		latest	Contig	Major	Full	2016/06/06	ASM165844v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/445/GCF_001658445.1_ASM165844v1		
GCF_001658455.1	PRJNA224116	SAMN05150049	LYPY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=Bt1p3		latest	Contig	Major	Full	2016/06/06	ASM165845v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/455/GCF_001658455.1_ASM165845v1		
GCF_001658465.1	PRJNA224116	SAMN05173253	LYQD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=AHKF08		latest	Contig	Major	Full	2016/06/06	ASM165846v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/465/GCF_001658465.1_ASM165846v1		
GCF_001658475.1	PRJNA224116	SAMN05150008	LYPX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=A1KF08		latest	Contig	Major	Full	2016/06/06	ASM165847v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/475/GCF_001658475.1_ASM165847v1		
GCF_001658525.1	PRJNA224116	SAMN05150063	LYQE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=Qt1p44		latest	Contig	Major	Full	2016/06/06	ASM165852v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/525/GCF_001658525.1_ASM165852v1		
GCF_001658535.1	PRJNA224116	SAMN05150058	LYQA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=KED12		latest	Contig	Major	Full	2016/06/06	ASM165853v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/535/GCF_001658535.1_ASM165853v1		
GCF_001658555.1	PRJNA224116	SAMN05150064	LYQB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=XE_C06		latest	Contig	Major	Full	2016/06/06	ASM165855v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/555/GCF_001658555.1_ASM165855v1		
GCF_001658565.1	PRJNA224116	SAMN05173250	LYQC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=AEEG06		latest	Contig	Major	Full	2016/06/06	ASM165856v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/565/GCF_001658565.1_ASM165856v1		
GCF_001658605.1	PRJNA224116	SAMN05173251	LYQF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=KEB09		latest	Contig	Major	Full	2016/06/06	ASM165860v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/605/GCF_001658605.1_ASM165860v1		
GCF_001658625.1	PRJNA224116	SAMN04940133	LXRQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS081		latest	Contig	Major	Full	2016/06/07	ASM165862v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/625/GCF_001658625.1_ASM165862v1		
GCF_001658635.1	PRJNA224116	SAMN04940123	LXRO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS079		latest	Contig	Major	Full	2016/06/07	ASM165863v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/635/GCF_001658635.1_ASM165863v1		
GCF_001658645.1	PRJNA224116	SAMN04940134	LXRR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS082		latest	Contig	Major	Full	2016/06/07	ASM165864v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/645/GCF_001658645.1_ASM165864v1		
GCF_001658705.1	PRJNA224116	SAMN04942501	LXRT00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS073		latest	Contig	Major	Full	2016/06/07	ASM165870v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/705/GCF_001658705.1_ASM165870v1		
GCF_001658715.1	PRJNA224116	SAMN04942509	LXRX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS087		latest	Contig	Major	Full	2016/06/07	ASM165871v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/715/GCF_001658715.1_ASM165871v1		
GCF_001658725.1	PRJNA224116	SAMN04942511	LXRY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS089		latest	Contig	Major	Full	2016/06/07	ASM165872v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/725/GCF_001658725.1_ASM165872v1		
GCF_001658785.1	PRJNA224116	SAMN04942505	LXRV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS085		latest	Contig	Major	Full	2016/06/07	ASM165878v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/785/GCF_001658785.1_ASM165878v1		
GCF_001658805.1	PRJNA224116	SAMN04942517	LXRZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS092		latest	Contig	Major	Full	2016/06/07	ASM165880v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/805/GCF_001658805.1_ASM165880v1		
GCF_001658815.1	PRJNA224116	SAMN04942519	LXSA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS093		latest	Contig	Major	Full	2016/06/07	ASM165881v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/815/GCF_001658815.1_ASM165881v1		
GCF_001658865.1	PRJNA224116	SAMN04942507	LXRW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=LRKNS086		latest	Contig	Major	Full	2016/06/07	ASM165886v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/865/GCF_001658865.1_ASM165886v1		
GCF_001658885.1	PRJNA224116	SAMN04962397	LYRX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=ALKB06		latest	Contig	Major	Full	2016/06/07	ASM165888v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/885/GCF_001658885.1_ASM165888v1		
GCF_001658895.1	PRJNA224116	SAMN04962390	LYRW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=Ae-e06		latest	Contig	Major	Full	2016/06/07	ASM165889v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/895/GCF_001658895.1_ASM165889v1		
GCF_001658905.1	PRJNA224116	SAMN04962399	LYRY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=Lt3p20		latest	Contig	Major	Full	2016/06/07	ASM165890v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/905/GCF_001658905.1_ASM165890v1		
GCF_001658945.1	PRJNA224116	SAMN04962888	LYRZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=pK_B01		latest	Contig	Major	Full	2016/06/07	ASM165894v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/945/GCF_001658945.1_ASM165894v1		
GCF_001658985.1	PRJNA224116	SAMN04962890	LYSB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=Kt1p58		latest	Contig	Major	Full	2016/06/07	ASM165898v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/985/GCF_001658985.1_ASM165898v1		
GCF_001658995.1	PRJNA224116	SAMN04962894	LYSF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=B2461		latest	Contig	Major	Full	2016/06/07	ASM165899v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001658995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/995/GCF_001658995.1_ASM165899v1		
GCF_001659025.1	PRJNA224116	SAMN04963293	LYSL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=B16261		latest	Contig	Major	Full	2016/06/07	ASM165902v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/025/GCF_001659025.1_ASM165902v1		
GCF_001659045.1	PRJNA224116	SAMN04962891	LYSC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=B647		latest	Contig	Major	Full	2016/06/07	ASM165904v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/045/GCF_001659045.1_ASM165904v1		
GCF_001659065.1	PRJNA224116	SAMN04962892	LYSD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=B59		latest	Contig	Major	Full	2016/06/07	ASM165906v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/065/GCF_001659065.1_ASM165906v1		
GCF_001659075.1	PRJNA224116	SAMN04962893	LYSE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=B2731		latest	Contig	Major	Full	2016/06/07	ASM165907v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/075/GCF_001659075.1_ASM165907v1		
GCF_001659105.1	PRJNA224116	SAMN04962895	LYSG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=B7234		latest	Contig	Major	Full	2016/06/07	ASM165910v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/105/GCF_001659105.1_ASM165910v1		
GCF_001659125.1	PRJNA224116	SAMN04962896	LYSH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=B10873		latest	Contig	Major	Full	2016/06/07	ASM165912v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/125/GCF_001659125.1_ASM165912v1		
GCF_001659145.1	PRJNA224116	SAMN04962897	LYSI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=B12142		latest	Contig	Major	Full	2016/06/07	ASM165914v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/145/GCF_001659145.1_ASM165914v1		
GCF_001659165.1	PRJNA224116	SAMN04962913	LYSJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=B12916		latest	Contig	Major	Full	2016/06/07	ASM165916v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/165/GCF_001659165.1_ASM165916v1		
GCF_001659185.1	PRJNA224116	SAMN04963291	LYSK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=B13258		latest	Contig	Major	Full	2016/06/07	ASM165918v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/185/GCF_001659185.1_ASM165918v1		
GCF_001659205.1	PRJNA224116	SAMN04963294	LYSM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=B13587		latest	Contig	Major	Full	2016/06/07	ASM165920v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/205/GCF_001659205.1_ASM165920v1		
GCF_001659225.1	PRJNA224116	SAMN05187218	LYVS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=ENVL300		latest	Contig	Major	Full	2016/06/07	ASM165922v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/225/GCF_001659225.1_ASM165922v1		
GCF_001659235.1	PRJNA224116	SAMN05185270	LYVR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=ENVH131		latest	Contig	Major	Full	2016/06/07	ASM165923v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/235/GCF_001659235.1_ASM165923v1		
GCF_001659245.1	PRJNA224116	SAMN05187225	LYVU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=ENVH350		latest	Contig	Major	Full	2016/06/07	ASM165924v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/245/GCF_001659245.1_ASM165924v1		
GCF_001659255.1	PRJNA224116	SAMN05187232	LYWB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=ENVH144		latest	Contig	Major	Full	2016/06/07	ASM165925v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/255/GCF_001659255.1_ASM165925v1		
GCF_001659305.1	PRJNA224116	SAMN05187217	LYVV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=ENVP605		latest	Contig	Major	Full	2016/06/07	ASM165930v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/305/GCF_001659305.1_ASM165930v1		
GCF_001659315.1	PRJNA224116	SAMN05187224	LYVT00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=ENVH113		latest	Contig	Major	Full	2016/06/07	ASM165931v1	Universitaetsklinikum Schleswig Holstein Luebeck	GCA_001659315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/315/GCF_001659315.1_ASM165931v1		
